N-gram,Count
machines and,1
and men,1
men he,1
learned what,1
be constantly,1
constantly wet,1
and ever,1
ever since,1
since korea,1
korea he,1
not liked,1
liked the,1
not like,1
it on,1
that late,1
late friday,1
morning either,1
either he,1
started the,1
day by,1
by paying,1
paying a,1
a visit,1
visit to,1
bureau and,1
and renewing,1
renewing his,1
his acquaintance,1
acquaintance there,1
there with,1
with detectives,1
detectives ambrose,1
ambrose and,1
and bartholdi,1
bartholdi well,1
well well,1
well look,1
look who,1
is here,1
here bartholdi,1
bartholdi had,1
had said,1
the sun,1
sun god,1
god of,1
the ambrose,1
ambrose added,1
added the,1
the blond,1
blond wonder,1
wonder in,1
in person,1
person kling,1
dryly what,1
can we,1
we do,1
you today,1
today detective,1
kling who,1
you lose,1
lose this,1
this week,1
week detective,1
kling we,1
re looking,1
male between,1
that romeo,1
to bartholdi,1
bartholdi i,1
i heard,1
heard it,1
it mike,1
answered that,1
is an,1
an awful,1
awful lot,1
lot to,1
on now,1
many white,1
white males,1
males between,1
and do,1
you suppose,1
suppose we,1
have records,1
records on,1
on at,1
at a,1
a conservative,1
conservative estimate,1
estimate bartholdi,1
answered i,1
say approximately,1
approximately six,1
six thousand,1
thousand seven,1
seven hundred,1
hundred and,1
not counting,1
counting the,1
the ones,1
ones we,1
we ain,1
t had,1
had time,1
to file,1
file with,1
with bulls,1
bulls from,1
from all,1
all over,1
city popping,1
popping in,1
at every,1
every hour,1
hour of,1
day we,1
get much,1
much time,1
do filing,1
filing detective,1
detective that,1
a shame,1
shame kling,1
dryly he,1
he wished,1
wished he,1
could shake,1
shake the,1
feeling he,1
he constantly,1
constantly experienced,1
experienced in,1
the presence,1
presence of,1
of older,1
older cops,1
cops who,1
been on,1
force longer,1
longer than,1
than he,1
he he,1
a young,1
young detective,1
new detective,1
detective but,1
he resented,1
resented the,1
the automatic,1
automatic assumption,1
that because,1
his age,1
age andinexperience,1
andinexperience he,1
he must,1
must ipso,1
ipso facto,1
facto be,1
be an,1
an inept,1
inept detective,1
detective he,1
not consider,1
consider himself,1
himself inept,1
inept in,1
fact he,1
of himself,1
as being,1
pretty good,1
good cop,1
cop romeo,1
romeo and,1
and mike,1
mike be,1
damned can,1
i look,1
files he,1
but of,1
course bartholdi,1
said enthusiastically,1
enthusiastically that,1
why they,1
re here,1
here so,1
that every,1
every cop,1
cop in,1
city can,1
can pore,1
pore over,1
over them,1
them ain,1
right mike,1
mike why,1
why certainly,1
certainly how,1
how else,1
would we,1
we keep,1
keep busy,1
busy if,1
have record,1
record cards,1
cards to,1
to retype,1
retype we,1
go outside,1
outside on,1
a lousy,1
lousy day,1
this we,1
to actually,1
actually use,1
gun now,1
we prefer,1
prefer leaving,1
leaving the,1
the gunplay,1
gunplay to,1
you younger,1
younger more,1
more agile,1
agile fellows,1
fellows to,1
the heroes,1
heroes ambrose,1
he searched,1
searched for,1
more devastating,1
devastating reply,1
reply but,1
but none,1
none came,1
to mind,1
mind be,1
careful with,1
our cards,1
cards bartholdi,1
bartholdi cautioned,1
cautioned did,1
you wash,1
wash your,1
hands this,1
morning i,1
i washed,1
washed them,1
them kling,1
said good,1
good obey,1
obey the,1
he pointed,1
pointed to,1
the large,1
large placard,1
placard resting,1
resting atop,1
the green,1
green filing,1
filing cabinets,1
cabinets shuffle,1
shuffle them,1
them juggle,1
juggle them,1
them maul,1
maul them,1
them caress,1
caress but,1
leave them,1
them the,1
you found,1
found them,1
them got,1
it ambrose,1
ambrose asked,1
been here,1
here before,1
before kling,1
you ought,1
ought to,1
your sign,1
sign it,1
it gets,1
gets kind,1
of dull,1
dull the,1
the hundredth,1
hundredth time,1
time it,1
t there,1
for entertainment,1
entertainment bartholdi,1
s there,1
for take,1
take care,1
care of,1
cards ambrose,1
said if,1
get bored,1
bored look,1
look up,1
dame named,1
named barbara,1
barbara cesare,1
cesare also,1
also known,1
as bubbles,1
caesar she,1
was reported,1
missing in,1
in february,1
february that,1
s over,1
window she,1
a stripper,1
stripper in,1
in kansas,1
kansas city,1
city and,1
came here,1
here to,1
work some,1
our own,1
own clubs,1
clubs there,1
are some,1
some very,1
very fine,1
fine art,1
art photos,1
photos in,1
her he,1
boy mike,1
you shouldn,1
shouldn t,1
t call,1
his attention,1
attention to,1
to matters,1
matters like,1
like forgive,1
me romeo,1
right forget,1
forget i,1
i mentioned,1
mentioned bubbles,1
caesar kling,1
kling forget,1
about them,1
them lovely,1
lovely pictures,1
pictures in,1
file over,1
window you,1
hear i,1
ll forget,1
her kling,1
got typing,1
typing to,1
do bartholdi,1
said opening,1
door have,1
have that,1
s caesar,1
caesar ambrose,1
said as,1
out bubbles,1
bubbles bartholdi,1
he closed,1
him kling,1
kling of,1
course did,1
to look,1
through missing,1
persons cards,1
cards if,1
if anything,1
anything the,1
the haphazard,1
haphazard estimate,1
estimate given,1
given by,1
by bartholdi,1
bartholdi was,1
somewhat exaggerated,1
exaggerated actually,1
actually some,1
some persons,1
persons were,1
were reported,1
missing annually,1
annually in,1
city for,1
for which,1
which kling,1
kling worked,1
worked if,1
was broken,1
broken down,1
down on,1
a monthly,1
monthly basis,1
basis perhaps,1
perhaps a,1
than people,1
people per,1
per month,1
month found,1
files of,1
bureau the,1
the peak,1
peak months,1
months for,1
for disappearances,1
disappearances are,1
are may,1
may and,1
and september,1
september but,1
but kling,1
kling fortunately,1
fortunately was,1
particularly concerned,1
concerned with,1
those months,1
months he,1
he restricted,1
restricted himself,1
himself to,1
to scouring,1
scouring the,1
files covering,1
covering january,1
january february,1
february and,1
the early,1
early part,1
of march,1
march and,1
have very,1
very many,1
many folders,1
folders to,1
to wade,1
wade through,1
job nonetheless,1
nonetheless did,1
did get,1
get somewhat,1
somewhat boring,1
boring and,1
he since,1
file anyway,1
anyway take,1
a peek,1
peek into,1
folder of,1
missing exotic,1
exotic dancer,1
dancer bubbles,1
caesar he,1
admit after,1
after studying,1
the several,1
several photos,1
photos of,1
her in,1
folder that,1
that whoever,1
whoever had,1
had named,1
named this,1
this performer,1
performer had,1
a decided,1
decided knack,1
knack for,1
for themot,1
themot juste,1
juste looking,1
looking at,1
the pictures,1
pictures of,1
the stripper,1
stripper made,1
him think,1
townsend and,1
and thinking,1
claire made,1
him wish,1
wish it,1
was tonight,1
tonight instead,1
he lighted,1
lighted another,1
another cigarette,1
cigarette ruefully,1
ruefully put,1
put away,1
away miss,1
miss caesar,1
caesar s,1
s folder,1
folder and,1
again by,1
by that,1
had turned,1
up only,1
only two,1
two possible,1
possible nominations,1
nominations for,1
persons award,1
award he,1
the hall,1
hall and,1
and had,1
had both,1
both sheets,1
sheets photostated,1
photostated bartholdi,1
bartholdi who,1
job for,1
him seemed,1
more serious,1
serious frame,1
mind now,1
now these,1
these what,1
for kid,1
re only,1
only possibilities,1
possibilities we,1
see how,1
how they,1
they turn,1
turn what,1
the case,1
case anyway,1
anyway bartholdi,1
bartholdi asked,1
asked one,1
our patrolmen,1
patrolmen found,1
found a,1
a severed,1
a psssssss,1
face yeah,1
yeah right,1
street near,1
near a,1
bus psssssss,1
woman the,1
hand i,1
i a,1
a bag,1
bag a,1
a shopping,1
shopping bag,1
bag no,1
no kling,1
said an,1
an airlines,1
bag you,1
know these,1
bags they,1
they give,1
give out,1
out these,1
little blue,1
blue ones,1
ones this,1
one came,1
from an,1
an outfit,1
outfit called,1
called circle,1
circle a,1
a killer,1
killer huh,1
huh bartholdi,1
well here,1
here are,1
the stats,1
stats kid,1
kid good,1
good luck,1
luck with,1
with thanks,1
the proffered,1
proffered manila,1
manila envelope,1
envelope and,1
corridor to,1
a phone,1
phone booth,1
booth he,1
dialed frederick,1
frederick and,1
asked to,1
to steve,1
carella some,1
some weather,1
weather huh,1
the end,1
end kling,1
answered listen,1
i dug,1
dug up,1
up two,1
two possibles,1
possibles from,1
files here,1
here thought,1
d hit,1
first before,1
before lunch,1
lunch you,1
come with,1
me sure,1
sure carella,1
said where,1
where shall,1
shall i,1
i meet,1
you well,1
first guy,1
a merchant,1
merchant seaman,1
seaman vanished,1
vanished on,1
on february,1
february fourteenth,1
fourteenth valentine,1
day his,1
wife reported,1
missing she,1
she lives,1
lives on,1
on detavoner,1
detavoner near,1
near south,1
south meet,1
corner there,1
there fine,1
said were,1
any calls,1
calls for,1
me claire,1
claire yeah,1
yeah said,1
should call,1
call her,1
her back,1
back as,1
as soon,1
soon as,1
oh okay,1
okay thanks,1
see you,1
in about,1
a okay,1
okay right,1
right stay,1
stay out,1
he hung,1
up now,1
now standing,1
standing in,1
rain on,1
on what,1
probably the,1
most exposed,1
exposed corner,1
corner in,1
city kling,1
kling tried,1
to crawl,1
crawl deep,1
his trench,1
trench coat,1
coat tried,1
form an,1
an airtight,1
airtight watertight,1
watertight seal,1
seal where,1
where his,1
hands were,1
were thrust,1
thrust deep,1
his coat,1
coat pockets,1
pockets tried,1
pull in,1
neck like,1
a turtle,1
turtle but,1
nothing worked,1
worked against,1
goddamn rain,1
rain everything,1
everything was,1
was wet,1
and clammy,1
clammy and,1
and where,1
was carella,1
carella i,1
i wore,1
wore a,1
hat he,1
i were,1
were that,1
of american,1
american advertising,1
advertising executive,1
executive who,1
who could,1
feel comfortable,1
comfortable in,1
hat hatless,1
hatless his,1
his blond,1
blond hair,1
hair soaked,1
soaked and,1
and plastered,1
plastered to,1
his skull,1
skull kling,1
kling stood,1
street corner,1
corner observing,1
observing a,1
a the,1
the open,1
open parking,1
parking lot,1
lot on,1
corner b,1
b the,1
the skyscraper,1
skyscraper under,1
under construction,1
construction on,1
opposite corner,1
corner c,1
c the,1
the park,1
park on,1
the third,1
third corner,1
corner d,1
d the,1
the blank,1
blank wall,1
a warehouse,1
warehouse on,1
fourth corner,1
corner no,1
no canopies,1
canopies under,1
under which,1
which to,1
stand no,1
no doorways,1
doorways into,1
into which,1
which a,1
man could,1
could duck,1
duck nothing,1
the wide,1
wide open,1
open spaces,1
spaces of,1
rain driving,1
driving across,1
across those,1
those spaces,1
spaces like,1
a cossack,1
cossack charge,1
charge in,1
an spectacle,1
spectacle damn,1
damn you,1
carella where,1
you aw,1
aw come,1
on steve,1
steve he,1
thought have,1
the unmarked,1
unmarked police,1
police sedan,1
sedan pulled,1
curb a,1
a sign,1
sign on,1
the lamppost,1
lamppost read,1
read no,1
no parking,1
parking or,1
or standing,1
standing to,1
carella parked,1
parked the,1
out hi,1
hi he,1
said been,1
been waiting,1
waiting long,1
long what,1
hell kept,1
kling wanted,1
know grossman,1
grossman called,1
called from,1
lab just,1
just as,1
was yeah,1
yeah so,1
s working,1
on both,1
both the,1
bag now,1
now says,1
says he,1
he ll,1
a report,1
report for,1
us sometime,1
sometime will,1
will he,1
he get,1
any prints,1
hand he,1
he doubts,1
it the,1
the finger,1
finger tips,1
tips are,1
are cut,1
cut to,1
ribbons listen,1
listen can,1
t we,1
we discuss,1
discuss this,1
this over,1
coffee must,1
must we,1
we stand,1
stand here,1
rain and,1
d also,1
also like,1
that missing,1
missing person,1
person sheet,1
sheet before,1
this i,1
can use,1
coffee kling,1
said does,1
she knew,1
knew we,1
coming the,1
s wife,1
wife no,1
have called,1
called no,1
no better,1
better this,1
way maybe,1
maybe we,1
find her,1
her with,1
body in,1
a trunk,1
cleaver in,1
her dainty,1
dainty sure,1
sure there,1
a diner,1
diner in,1
the block,1
block let,1
coffee there,1
can look,1
look over,1
the sheet,1
sheet while,1
while i,1
i buzz,1
buzz good,1
good carella,1
said they,1
the diner,1
diner sat,1
sat in,1
the booths,1
booths and,1
and ordered,1
ordered two,1
two cups,1
cups of,1
coffee while,1
while kling,1
kling went,1
to call,1
his fiancée,1
fiancée carella,1
carella sipped,1
sipped at,1
the report,1
report he,1
through once,1
once and,1
a second,1
second time,1
time this,1
is what,1
it said,1
said картинка,1
картинка картинка,1
картинка when,1
when kling,1
kling came,1
table there,1
smile on,1
face what,1
s up,1
oh nothing,1
nothing much,1
much claire,1
left for,1
for new,1
new jersey,1
jersey this,1
morning that,1
all won,1
back until,1
until which,1
gives you,1
you an,1
an empty,1
empty apartment,1
apartment for,1
weekend huh,1
t thinking,1
of anything,1
anything like,1
that kling,1
no of,1
course but,1
be nice,1
nice kling,1
kling admitted,1
admitted when,1
when are,1
marry that,1
that girl,1
girl she,1
wants to,1
get her,1
her master,1
s degree,1
degree before,1
get why,1
why how,1
know she,1
s kling,1
shrugged she,1
s psychotic,1
psychotic how,1
she want,1
want after,1
a doctorate,1
doctorate kling,1
shrugged listen,1
ask her,1
marry me,1
me every,1
see her,1
wants the,1
her can,1
i tell,1
tell her,1
to hell,1
hell i,1
i suppose,1
suppose well,1
can kling,1
kling paused,1
paused i,1
hell steve,1
steve if,1
girl wants,1
wants an,1
an education,1
education it,1
not my,1
my right,1
say no,1
no is,1
guess well,1
have said,1
no to,1
to teddy,1
teddy i,1
think well,1
hell else,1
else can,1
do steve,1
i either,1
either wait,1
wait for,1
for her,1
her or,1
or i,1
i decide,1
decide not,1
her right,1
right right,1
right carella,1
and since,1
since i,1
i want,1
no choice,1
choice i,1
i he,1
paused thoughtfully,1
thoughtfully jesus,1
hope she,1
she isn,1
t one,1
those perennial,1
perennial schoolgirl,1
schoolgirl he,1
can do,1
do about,1
ll just,1
just have,1
to wait,1
wait that,1
that sounds,1
sounds like,1
like sound,1
sound sure,1
sure the,1
only thing,1
thing is,1
well to,1
be absolutely,1
absolutely truthful,1
truthful with,1
with you,1
you steve,1
afraid she,1
get pregnant,1
pregnant or,1
something and,1
we llhave,1
llhave to,1
get married,1
married do,1
mean and,1
that ll,1
different than,1
than if,1
just got,1
married because,1
because we,1
we felt,1
felt like,1
mean even,1
even though,1
though we,1
we love,1
love each,1
other and,1
all it,1
it d,1
d be,1
different oh,1
what to,1
to just,1
just be,1
careful that,1
mean we,1
know something,1
something steve,1
steve what,1
could keep,1
my hands,1
off her,1
her you,1
wish we,1
to well,1
my landlady,1
landlady looks,1
looks at,1
me cockeyed,1
cockeyed every,1
bring claire,1
claire upstairs,1
rush her,1
her home,1
home because,1
because her,1
her father,1
father is,1
is the,1
the strictest,1
strictest guy,1
who ever,1
ever walked,1
walked the,1
earth i,1
m surprised,1
surprised he,1
s leaving,1
leaving her,1
alone this,1
this weekend,1
weekend but,1
well damnit,1
damnit what,1
hell does,1
she need,1
need that,1
that master,1
s for,1
for steve,1
could leave,1
leave her,1
alone until,1
until we,1
were married,1
married but,1
just can,1
mean all,1
do is,1
is be,1
be with,1
my mouth,1
mouth goes,1
goes dry,1
dry is,1
way with,1
with well,1
well never,1
never mind,1
mind i,1
mean to,1
way carella,1
he nodded,1
nodded he,1
seemed lost,1
lost in,1
in thought,1
moment then,1
got tomorrow,1
tomorrow off,1
off but,1
not sunday,1
sunday do,1
think somebody,1
somebody would,1
would want,1
to switch,1
switch with,1
me like,1
like for,1
a tuesday,1
tuesday or,1
something i,1
i hate,1
hate to,1
to break,1
the where,1
you plan,1
plan to,1
to spend,1
spend the,1
know all,1
said surprised,1
surprised well,1
know startingtonight,1
startingtonight he,1
asked astonished,1
astonished well,1
d give,1
you my,1
sunday but,1
afraid will,1
said leaning,1
forward you,1
a wreck,1
wreck on,1
monday carella,1
carella all,1
asked again,1
t often,1
often the,1
man goes,1
goes away,1
away you,1
you flaming,1
flaming youth,1
youth where,1
where have,1
gone carella,1
head sure,1
sure you,1
can have,1
have my,1
sunday if,1
the skipper,1
skipper says,1
says thanks,1
thanks or,1
did teddy,1
teddy have,1
have something,1
something planned,1
planned carella,1
asked himself,1
himself now,1
now don,1
t change,1
your mind,1
mind kling,1
said anxiously,1
anxiously okay,1
okay he,1
he tapped,1
tapped the,1
persons report,1
report with,1
his forefinger,1
forefinger what,1
he looks,1
looks good,1
s big,1
enough anyway,1
anyway sixfour,1
sixfour and,1
and weighs,1
weighs that,1
no midget,1
midget and,1
hand belonged,1
big carella,1
carella finished,1
finished his,1
on lover,1
lover man,1
man let,1
go see,1
see as,1
they rose,1
rose kling,1
great lover,1
lover or,1
anything steve,1
steve it,1
just well,1
what kling,1
kling ilike,1
ilike it,1
said margaret,1
margaret androvich,1
androvich was,1
blonde who,1
who in,1
the hands,1
hands of,1
our more,1
more skillful,1
skillful novelists,1
novelists would,1
been described,1
described as,1
as willowy,1
willowy that,1
say she,1
was skinny,1
skinny the,1
the diminutive,1
diminutive meg,1
meg did,1
exactly apply,1
apply to,1
her because,1
because she,1
was five,1
tall with,1
the cuddly,1
cuddly softness,1
softness of,1
a steel,1
steel cable,1
cable in,1
the current,1
current fashion,1
fashion of,1
of naming,1
naming particularly,1
particularly svelte,1
svelte women,1
women with,1
with particularly,1
particularly ugly,1
ugly names,1
names maggie,1
maggie would,1
been more,1
more appropriate,1
appropriate than,1
the meg,1
meg thatkarl,1
thatkarl androvich,1
androvich wore,1
wore tattooed,1
tattooed in,1
heart on,1
left arm,1
arm but,1
but meg,1
meg she,1
all five,1
she greeted,1
greeted the,1
detectives at,1
door with,1
calm and,1
and assurance,1
assurance ushered,1
ushered them,1
them into,1
her living,1
asked them,1
to sit,1
sit they,1
they sat,1
sat she,1
indeed skinny,1
skinny with,1
that angular,1
angular sort,1
of femininity,1
femininity that,1
is usually,1
usually attributed,1
attributed to,1
to fashion,1
fashion models,1
models she,1
moment attired,1
attired for,1
the pages,1
pages ofvogue,1
ofvogue magazine,1
magazine she,1
a faded,1
faded pink,1
pink quilted,1
quilted robe,1
robe and,1
and furry,1
furry pink,1
pink slippers,1
slippers which,1
which somehow,1
somehow seemed,1
seemed out,1
of place,1
place on,1
girl so,1
so tall,1
tall her,1
as angular,1
angular as,1
as her,1
body with,1
with high,1
high cheekbones,1
cheekbones and,1
a mouth,1
mouth that,1
that looked,1
looked pouting,1
pouting even,1
even without,1
without the,1
the benefit,1
benefit of,1
of lipstick,1
lipstick her,1
her eyes,1
were blue,1
and large,1
large dominating,1
dominating the,1
the narrow,1
narrow face,1
face she,1
she spoke,1
spoke with,1
a mild,1
mild barely,1
barely discernible,1
discernible southern,1
southern accent,1
accent she,1
she carried,1
carried about,1
her the,1
the air,1
air of,1
knows she,1
she is,1
be struck,1
struck in,1
face with,1
a closed,1
closed fist,1
fist but,1
but who,1
who bears,1
bears the,1
the eventuality,1
eventuality with,1
calm expectation,1
expectation is,1
this about,1
about karl,1
asked gently,1
gently yes,1
yes androvich,1
carella answered,1
answered have,1
you heard,1
anything is,1
he all,1
right no,1
nothing definite,1
definite carella,1
but something,1
just wanted,1
more about,1
nodded vaguely,1
vaguely then,1
you haven,1
about no,1
i again,1
again she,1
nodded can,1
tell us,1
us what,1
happened on,1
left here,1
here yes,1
yes she,1
just left,1
all there,1
nothing different,1
different between,1
between this,1
other times,1
times he,1
left to,1
catch his,1
his ship,1
ship it,1
just the,1
same only,1
only this,1
t catch,1
shrugged and,1
heard from,1
from him,1
shrugged again,1
s been,1
been almost,1
almost a,1
a month,1
month how,1
married androvich,1
androvich to,1
karl six,1
six had,1
had you,1
married before,1
karl your,1
your second,1
second husband,1
husband no,1
my first,1
first husband,1
husband only,1
only husband,1
husband i,1
ever where,1
where did,1
you meet,1
meet him,1
him androvich,1
androvich six,1
six months,1
ago seven,1
seven months,1
ago and,1
married and,1
you came,1
city where,1
where is,1
is your,1
husband from,1
from originally,1
originally here,1
here this,1
this she,1
paused do,1
here the,1
city do,1
yes do,1
it well,1
here carella,1
i like,1
t meg,1
flatly well,1
races androvich,1
he tried,1
tried a,1
smile and,1
then pulled,1
pulled it,1
it back,1
back quickly,1
quickly when,1
saw her,1
face yes,1
races all,1
i tried,1
tell karl,1
karl that,1
here that,1
go back,1
atlanta but,1
here she,1
shrugged i,1
guess it,1
s different,1
different if,1
and with,1
with him,1
him gone,1
gone so,1
so often,1
often i,1
m alone,1
alone a,1
lot and,1
streets confuse,1
confuse me,1
mean atlanta,1
atlanta isn,1
t exactly,1
exactly a,1
a onehorse,1
onehorse town,1
town but,1
s small,1
small compared,1
compared to,1
to here,1
can never,1
never figure,1
figure out,1
out how,1
how toget,1
toget any,1
any place,1
place here,1
m always,1
always getting,1
getting lost,1
lost i,1
i wander,1
wander three,1
blocks from,1
apartment and,1
lost would,1
coffee well,1
well have,1
have some,1
coffee meg,1
not going,1
rush right,1
right off,1
off are,1
all are,1
first two,1
two people,1
people i,1
ve had,1
had here,1
long i,1
think we,1
can stay,1
stay for,1
for some,1
coffee carella,1
it won,1
minute would,1
kitchen kling,1
rose from,1
sitting and,1
and walked,1
television set,1
set a,1
a framed,1
framed photograph,1
man rested,1
rested atop,1
the receiver,1
receiver he,1
photo when,1
when meg,1
meg came,1
room that,1
s karl,1
nice picture,1
picture that,1
i sent,1
sent to,1
persons she,1
they asked,1
asked me,1
a picture,1
picture you,1
again coffee,1
coffee won,1
minute i,1
m warming,1
warming some,1
some rolls,1
rolls too,1
too you,1
you men,1
men must,1
be wandering,1
wandering about,1
about in,1
in that,1
that cold,1
cold that,1
she smiled,1
smiled working,1
working man,1
man needs,1
needs sustenance,1
sustenance she,1
the smile,1
smile vanished,1
vanished mrs,1
androvich about,1
he yes,1
was valentine,1
paused there,1
i woke,1
flowers came,1
came later,1
later while,1
while we,1
having from,1
from karl,1
karl yes,1
yes from,1
from while,1
having breakfast,1
breakfast but,1
but didn,1
leave the,1
house at,1
at and,1
flowers arrived,1
arrived before,1
pretty early,1
early isn,1
guess he,1
he made,1
made some,1
some sort,1
of arrangement,1
arrangement with,1
florist meg,1
have them,1
delivered so,1
so she,1
were roses,1
roses two,1
said anything,1
anything out,1
the ordinary,1
ordinary happen,1
happen during,1
during breakfast,1
breakfast kling,1
very cheerful,1
of but,1
t always,1
always in,1
a cheerful,1
mind is,1
that also,1
also right,1
right you,1
told someone,1
someone earlier,1
earlier that,1
very yes,1
told that,1
that to,1
to detective,1
fredericks at,1
bureau do,1
know him,1
him no,1
nice and,1
told detective,1
fredericks that,1
husband stammers,1
stammers is,1
he has,1
slight tic,1
tic in,1
right eye,1
eye is,1
correct the,1
left yes,1
s is,1
he a,1
a nervous,1
nervous person,1
person would,1
pretty tense,1
tense was,1
tense on,1
morning the,1
left do,1
tense or,1
or nervous,1
nervous then,1
then no,1
very i,1
flowers when,1
when they,1
they arrived,1
arrived the,1
a on,1
table the,1
table they,1
there while,1
you ate,1
ate breakfast,1
breakfast did,1
he eat,1
eat a,1
good meal,1
meal his,1
his appetite,1
appetite was,1
was fine,1
fine he,1
very and,1
and nothing,1
nothing seemed,1
seemed unusual,1
unusual or,1
or strange,1
strange she,1
she turned,1
head toward,1
toward the,1
kitchen i,1
think the,1
coffee s,1
s perking,1
perking she,1
said will,1
room kling,1
carella sat,1
sat staring,1
other outside,1
rain slithered,1
slithered down,1
the windowpane,1
windowpane she,1
room carrying,1
carrying a,1
a tray,1
tray with,1
a coffeepot,1
coffeepot three,1
cups and,1
and saucers,1
saucers and,1
a dish,1
dish of,1
of hot,1
hot rolls,1
rolls she,1
she put,1
put these,1
these down,1
down studied,1
the tray,1
tray and,1
then said,1
said butter,1
butter i,1
i forgot,1
forgot in,1
the doorway,1
doorway to,1
paused and,1
all like,1
some jam,1
jam or,1
no this,1
is fine,1
fine thanks,1
thanks carella,1
you pour,1
pour she,1
butter from,1
she called,1
called did,1
bring out,1
cream no,1
no carella,1
sugar they,1
they heard,1
heard her,1
her rummaging,1
rummaging in,1
kitchen carella,1
carella poured,1
poured coffee,1
coffee into,1
cups she,1
came into,1
room again,1
and put,1
put down,1
butter the,1
sugar there,1
there she,1
take anything,1
anything in,1
in yours,1
yours detective,1
yes carella,1
carella no,1
no thank,1
have it,1
it detective,1
kling a,1
little cream,1
and one,1
one sugar,1
sugar thank,1
thank help,1
help yourself,1
yourself to,1
rolls before,1
before they,1
they get,1
get cold,1
cold she,1
detectives helped,1
helped themselves,1
themselves she,1
she sat,1
sat opposite,1
opposite them,1
them watching,1
watching take,1
take your,1
your coffee,1
coffee androvich,1
yes thank,1
thank she,1
she picked,1
up her,1
her cup,1
cup put,1
put three,1
three spoonfuls,1
spoonfuls of,1
of sugar,1
sugar into,1
and sat,1
sat stirring,1
stirring it,1
it idly,1
idly do,1
find him,1
asked we,1
we hope,1
hope do,1
think anything,1
anything s,1
s happened,1
happened to,1
s hard,1
hard to,1
was such,1
big she,1
shrugged was,1
was androvich,1
androvich did,1
i say,1
say was,1
was i,1
of him,1
as gone,1
for why,1
why should,1
should you,1
think that,1
sounds as,1
much in,1
with oh,1
he she,1
paused are,1
rolls all,1
right delicious,1
delicious carella,1
said fine,1
kling added,1
added i,1
get them,1
delivered i,1
t go,1
go out,1
out much,1
much i,1
m here,1
here most,1
most of,1
time right,1
right here,1
this why,1
husband went,1
went off,1
off like,1
that androvich,1
quarrel or,1
anything that,1
morning did,1
mean a,1
real fight,1
fight or,1
anything carella,1
said just,1
quarrel you,1
know anyone,1
s married,1
married has,1
quarrel every,1
and are,1
you married,1
married detective,1
carella yes,1
you quarrel,1
sometimes karl,1
karl and,1
quarrel that,1
morning she,1
flatly but,1
you did,1
did quarrel,1
sometimes yes,1
yes about,1
atlanta mostly,1
mostly that,1
atlanta because,1
you that,1
s understandable,1
understandable carella,1
said not,1
not being,1
being familiar,1
all have,1
ever been,1
uptown uptown,1
uptown where,1
where culver,1
culver avenue,1
avenue hall,1
hall avenue,1
avenue where,1
big department,1
department stores,1
stores are,1
little further,1
further uptown,1
uptown near,1
near grover,1
grover no,1
where grover,1
grover park,1
park you,1
ve never,1
never been,1
uptown not,1
that far,1
far do,1
raincoat androvich,1
do why,1
it androvich,1
androvich myraincoat,1
myraincoat it,1
paused why,1
black one,1
one no,1
no why,1
ever wear,1
slacks hardly,1
hardly but,1
but sometimes,1
sometimes you,1
do wear,1
slacks only,1
only in,1
house sometimes,1
sometimes when,1
m cleaning,1
cleaning i,1
never wear,1
wear them,1
street where,1
was raised,1
raised in,1
in atlanta,1
atlanta a,1
girl wore,1
wore dresses,1
dresses and,1
and skirts,1
skirts and,1
and pretty,1
pretty do,1
have an,1
umbrella androvich,1
i what,1
it red,1
i understand,1
understand all,1
this detective,1
detective mrs,1
could see,1
see the,1
what for,1
for well,1
like she,1
then turned,1
her puzzled,1
puzzled gaze,1
gaze on,1
on all,1
last would,1
come into,1
bedroom please,1
please they,1
they followed,1
followed her,1
her into,1
other room,1
room i,1
t made,1
bed yet,1
yet you,1
to forgive,1
forgive the,1
the appearance,1
appearance of,1
she pulled,1
pulled the,1
blanket up,1
up over,1
the rumpled,1
rumpled sheets,1
sheets as,1
as she,1
she passed,1
bed on,1
closet she,1
she threw,1
threw open,1
closet door,1
door and,1
was blue,1
blue the,1
the umbrella,1
was red,1
red thank,1
have your,1
your meat,1
meat delivered,1
delivered too,1
too androvich,1
androvich my,1
my what,1
what meat,1
meat from,1
do detective,1
carella would,1
you mind,1
mind please,1
please telling,1
telling me,1
me what,1
about all,1
these questions,1
questions you,1
you make,1
it sound,1
sound as,1
as well,1
just routine,1
routine andovich,1
andovich that,1
just trying,1
learn a,1
little about,1
habits that,1
my raincoat,1
my umbrella,1
umbrella got,1
habits well,1
cleaver androvich,1
androvich she,1
carella a,1
time before,1
before answering,1
answering then,1
then she,1
that got,1
karl carella,1
carella did,1
answer is,1
karl dead,1
said is,1
answer did,1
someone use,1
him is,1
know do,1
re saying,1
saying we,1
no knowledge,1
knowledge whatever,1
whatever about,1
s whereabouts,1
whereabouts androvich,1
androvich dead,1
alive this,1
all routine,1
routine huh,1
huh what,1
happened did,1
someone wearing,1
and carrying,1
carrying an,1
umbrella hit,1
hit my,1
husband with,1
a cleaver,1
cleaver is,1
happened no,1
cleaver yes,1
do she,1
s in,1
kitchen would,1
see it,1
it maybe,1
maybe you,1
can find,1
find some,1
of karl,1
s skull,1
skull on,1
find this,1
a routine,1
routine investigation,1
investigation are,1
are all,1
all detectives,1
detectives as,1
as subtle,1
subtle as,1
