N-gram,Count 
bag he checked,1
he checked the,1
checked the bag,1
the bag next,1
bag next for,1
next for microscopic,1
for microscopic traces,1
microscopic traces of,1
traces of hair,1
of hair or,1
hair or fibers,1
or fibers or,1
fibers or dust,1
or dust which,1
dust which might,1
which might give,1
might give some,1
give some clue,1
some clue to,1
clue to either,1
to either the,1
either the killer,1
the killer s,1
killer s or,1
s or the,1
or the victim,1
victim s identity,1
s identity occupation,1
identity occupation or,1
occupation or hobby,1
or hobby he,1
hobby he found,1
he found nothing,1
found nothing of,1
nothing of value,1
of value on,1
value on the,1
on the outside,1
the outside surface,1
outside surface of,1
bag he slit,1
he slit the,1
slit the bag,1
the bag open,1
bag open with,1
open with a,1
with a scalpel,1
a scalpel and,1
scalpel and studied,1
and studied its,1
studied its inner,1
its inner surface,1
inner surface and,1
surface and bottom,1
and bottom with,1
bottom with a,1
with a magnifying,1
a magnifying glass,1
magnifying glass in,1
glass in one,1
in one corner,1
one corner of,1
bag he found,1
he found what,1
found what appeared,1
what appeared to,1
appeared to be,1
to be remnants,1
be remnants of,1
remnants of orange,1
chalk dust he,1
dust he collected,1
he collected several,1
collected several grains,1
several grains for,1
grains for a,1
for a specimen,1
a specimen put,1
specimen put them,1
put them aside,1
them aside and,1
aside and then,1
and then studied,1
then studied the,1
studied the blood,1
the blood stains,1
blood stains on,1
stains on the,1
the bag the,1
bag the average,1
average layman might,1
layman might have,1
might have considered,1
have considered grossman,1
considered grossman s,1
grossman s examination,1
s examination absurd,1
examination absurd he,1
absurd he was,1
he was after,1
was after all,1
after all examining,1
all examining a,1
examining a stain,1
a stain that,1
stain that had,1
that had obviously,1
had obviously been,1
obviously been left,1
been left in,1
left in the,1
the bag by,1
bag by the,1
by the severed,1
severed hand what,1
hand what in,1
what in the,1
in the hell,1
hell was he,1
was he trying,1
he trying to,1
trying to ascertain,1
to ascertain that,1
ascertain that the,1
that the hand,1
been in the,1
the bag everyone,1
bag everyone knew,1
everyone knew that,1
knew that already,1
that already but,1
already but grossman,1
but grossman was,1
grossman was simply,1
was simply trying,1
simply trying to,1
trying to determine,1
to determine whether,1
determine whether or,1
bag was actually,1
was actually human,1
actually human blood,1
human blood and,1
blood and if,1
and if not,1
if not blood,1
not blood then,1
blood then what,1
then what there,1
what there was,1
there was the,1
was the possibility,1
the possibility too,1
possibility too that,1
too that an,1
that an apparent,1
an apparent bloodstain,1
apparent bloodstain could,1
bloodstain could have,1
could have mingled,1
have mingled with,1
mingled with or,1
with or covered,1
or covered another,1
covered another stain,1
another stain on,1
on the bag,1
bag and so,1
and so grossman,1
so grossman really,1
grossman really wasn,1
really wasn t,1
wasn t wasting,1
t wasting his,1
wasting his time,1
his time he,1
time he was,1
he was simply,1
was simply doing,1
simply doing a,1
doing a thorough,1
a thorough job,1
thorough job the,1
job the stain,1
stain was a,1
was a dark,1
a dark reddish,1
dark reddish brown,1
reddish brown in,1
brown in color,1
in color and,1
color and because,1
and because of,1
because of the,1
of the nonabsorbent,1
the nonabsorbent surface,1
nonabsorbent surface of,1
the bag s,1
bag s bottom,1
s bottom it,1
bottom it was,1
it was somewhat,1
was somewhat cracked,1
somewhat cracked and,1
cracked and chipped,1
and chipped resembling,1
chipped resembling a,1
resembling a dried,1
a dried mud,1
dried mud flat,1
mud flat grossman,1
flat grossman gingerly,1
grossman gingerly cut,1
gingerly cut out,1
cut out a,1
out a portion,1
portion of the,1
of the stain,1
the stain and,1
stain and cut,1
and cut this,1
cut this into,1
this into two,1
into two smaller,1
two smaller portions,1
smaller portions that,1
portions that he,1
that he labeled,1
he labeled stain,1
labeled stain one,1
stain one and,1
one and stain,1
and stain two,1
stain two for,1
two for want,1
for want of,1
want of a,1
of a more,1
a more imaginative,1
more imaginative nomenclature,1
imaginative nomenclature he,1
nomenclature he dropped,1
he dropped his,1
dropped his two,1
his two specimens,1
two specimens into,1
specimens into a,1
into a percent,1
a percent solution,1
percent solution of,1
solution of physiologic,1
of physiologic salt,1
physiologic salt and,1
salt and then,1
and then placed,1
then placed them,1
placed them on,1
them on separate,1
on separate slides,1
separate slides the,1
slides the slides,1
the slides had,1
slides had to,1
had to stand,1
to stand in,1
stand in a,1
in a covered,1
a covered dish,1
covered dish for,1
dish for several,1
for several hours,1
several hours so,1
hours so he,1
so he left,1
he left them,1
left them and,1
them and began,1
and began performing,1
began performing his,1
performing his microscopic,1
his microscopic and,1
microscopic and spectroscopic,1
and spectroscopic tests,1
spectroscopic tests on,1
tests on the,1
on the orange,1
the orange chalk,1
orange chalk he,1
chalk he had,1
found in a,1
the bag when,1
bag when he,1
when he returned,1
he returned to,1
returned to the,1
to the slides,1
the slides later,1
slides later that,1
later that day,1
that day he,1
day he covered,1
he covered one,1
covered one of,1
of them with,1
them with a,1
with a coverslip,1
a coverslip and,1
coverslip and studied,1
and studied it,1
studied it under,1
it under a,1
under a microscope,1
a microscope what,1
microscope what he,1
what he saw,1
he saw was,1
saw was a,1
was a number,1
a number of,1
number of discs,1
of discs and,1
discs and he,1
knew instantly that,1
instantly that the,1
that the suspect,1
the suspect blood,1
suspect blood was,1
blood was mammalian,1
was mammalian in,1
mammalian in origin,1
in origin he,1
origin he then,1
he then took,1
then took the,1
took the second,1
the second slide,1
second slide and,1
slide and poured,1
and poured wright,1
poured wright s,1
wright s stain,1
s stain onto,1
stain onto the,1
onto the unfixed,1
the unfixed smear,1
unfixed smear letting,1
smear letting it,1
letting it stand,1
it stand for,1
stand for one,1
for one minute,1
one minute while,1
minute while he,1
while he timed,1
he timed the,1
timed the operation,1
the operation drop,1
operation drop by,1
drop by drop,1
by drop he,1
drop he added,1
he added distilled,1
added distilled water,1
distilled water to,1
water to the,1
to the slide,1
the slide waiting,1
slide waiting for,1
waiting for a,1
for a metallic,1
a metallic scum,1
metallic scum to,1
scum to form,1
to form on,1
form on its,1
on its surface,1
its surface when,1
surface when the,1
when the scum,1
the scum had,1
scum had formed,1
had formed he,1
formed he again,1
he again consulted,1
again consulted his,1
consulted his watch,1
his watch waiting,1
watch waiting three,1
waiting three minutes,1
three minutes before,1
minutes before he,1
before he washed,1
he washed and,1
washed and dried,1
and dried the,1
dried the slide,1
the slide using,1
slide using a,1
using a micrometer,1
a micrometer eyepiece,1
micrometer eyepiece he,1
eyepiece he then,1
he then measured,1
then measured the,1
measured the various,1
the various cells,1
various cells on,1
cells on the,1
on the slide,1
the slide the,1
slide the human,1
the human red,1
human red blood,1
red blood corpuscle,1
blood corpuscle is,1
corpuscle is about,1
is about of,1
about of an,1
in diameter the,1
diameter the cell,1
the cell diameter,1
cell diameter will,1
diameter will vary,1
will vary in,1
vary in other,1
in other animals,1
other animals of,1
animals of the,1
of the mammalian,1
the mammalian group,1
mammalian group the,1
group the erythrocyte,1
the erythrocyte of,1
erythrocyte of the,1
of the at,1
the at of,1
at of an,1
an inch being,1
inch being closest,1
being closest to,1
closest to the,1
to the human,1
the human s,1
human s the,1
s the specimen,1
the specimen grossman,1
specimen grossman examined,1
grossman examined under,1
examined under his,1
under his microscope,1
his microscope measured,1
microscope measured of,1
measured of an,1
in diameter but,1
diameter but where,1
but where measurement,1
where measurement dealt,1
measurement dealt with,1
dealt with error,1
with error in,1
error in thousandths,1
in thousandths of,1
thousandths of an,1
an inch grossman,1
inch grossman did,1
grossman did not,1
did not want,1
not want to,1
want to take,1
to take any,1
take any chances,1
any chances and,1
chances and so,1
so he followed,1
he followed the,1
followed the usual,1
the usual laboratory,1
usual laboratory procedure,1
laboratory procedure of,1
procedure of using,1
of using a,1
using a precipitin,1
a precipitin reaction,1
precipitin reaction after,1
reaction after either,1
after either a,1
either a chemical,1
a chemical microscopic,1
chemical microscopic or,1
microscopic or spectroscopic,1
or spectroscopic test,1
spectroscopic test the,1
test the precipitin,1
precipitin reaction would,1
reaction would determine,1
would determine with,1
determine with certainty,1
with certainty whether,1
certainty whether or,1
stain was indeed,1
was indeed human,1
indeed human blood,1
human blood the,1
blood the precipitin,1
precipitin reaction is,1
is a simple,1
a simple one,1
simple one if,1
one if you,1
if you take,1
you take a,1
take a rabbit,1
a rabbit and,1
rabbit and if,1
and if you,1
if you inject,1
you inject into,1
inject into this,1
into this rabbit,1
this rabbit s,1
rabbit s blood,1
s blood a,1
blood a specimen,1
a specimen of,1
specimen of whole,1
of whole human,1
whole human blood,1
human blood or,1
blood or human,1
or human blood,1
human blood serum,1
blood serum something,1
serum something is,1
something is going,1
going to happen,1
to happen the,1
happen the something,1
the something that,1
something that will,1
that will happen,1
will happen is,1
happen is this,1
is this an,1
this an antibody,1
an antibody called,1
antibody called a,1
called a precipitin,1
a precipitin will,1
precipitin will develop,1
will develop in,1
develop in the,1
in the rabbit,1
the rabbit s,1
rabbit s own,1
s own serum,1
own serum this,1
serum this will,1
this will then,1
will then react,1
then react with,1
react with the,1
with the proteins,1
the proteins of,1
proteins of the,1
of the injected,1
the injected serum,1
injected serum if,1
serum if the,1
if the reaction,1
the reaction is,1
is a positive,1
a positive one,1
positive one the,1
one the proteins,1
the proteins can,1
proteins can then,1
can then be,1
then be identified,1
be identified as,1
identified as having,1
as having come,1
having come from,1
come from a,1
from a human,1
human being the,1
being the specific,1
the specific reaction,1
specific reaction to,1
reaction to grossman,1
to grossman s,1
grossman s stain,1
s stain was,1
stain was positive,1
was positive the,1
positive the blood,1
blood was human,1
was human when,1
human when he,1
when he performed,1
he performed his,1
performed his isoreaction,1
his isoreaction test,1
isoreaction test he,1
test he learned,1
the o blood,1
o blood group,1
group and he,1
and he therefore,1
he therefore made,1
therefore made the,1
made the logical,1
the logical assumption,1
logical assumption that,1
assumption that the,1
that the stain,1
had been left,1
been left by,1
left by blood,1
by blood dripping,1
blood dripping from,1
dripping from the,1
hand and by,1
and by nothing,1
by nothing else,1
nothing else as,1
else as for,1
as for the,1
for the bits,1
the bits of,1
bits of orange,1
chalk dust they,1
dust they turned,1
they turned out,1
turned out to,1
out to be,1
to be something,1
be something quite,1
something quite other,1
quite other than,1
other than chalk,1
than chalk the,1
chalk the particles,1
the particles were,1
particles were identified,1
were identified as,1
identified as a,1
as a woman,1
woman s cosmetic,1
s cosmetic further,1
cosmetic further identified,1
further identified through,1
identified through a,1
through a chemical,1
a chemical breakdown,1
chemical breakdown and,1
breakdown and a,1
and a comparison,1
a comparison with,1
comparison with the,1
with the cards,1
the cards in,1
cards in the,1
in the files,1
the files as,1
files as a,1
as a preparation,1
a preparation called,1
preparation called skinglow,1
called skinglow skinglow,1
skinglow skinglow was,1
skinglow was a,1
was a liquid,1
a liquid powder,1
liquid powder base,1
powder base designed,1
base designed to,1
designed to retain,1
to retain face,1
retain face powder,1
face powder in,1
powder in a,1
in a clinging,1
a clinging veil,1
clinging veil further,1
veil further designed,1
further designed to,1
designed to add,1
to add a,1
add a slight,1
a slight pink,1
slight pink glow,1
pink glow to,1
glow to very,1
to very fair,1
very fair skin,1
fair skin under,1
skin under makeup,1
under makeup it,1
makeup it was,1
it was hardly,1
was hardly likely,1
hardly likely that,1
likely that a,1
that a man,1
a man would,1
man would have,1
would have used,1
have used it,1
used it and,1
it and yet,1
and yet the,1
yet the hand,1
the hand in,1
hand in the,1
bag had definitely,1
had definitely belonged,1
definitely belonged to,1
to a man,1
a man grossman,1
man grossman sighed,1
grossman sighed and,1
sighed and passed,1
and passed the,1
passed the information,1
information on to,1
on to the,1
to the boys,1
the boys of,1
boys of the,1
of the saturday,1
the saturday rain,1
saturday rain once,1
rain once when,1
was a boy,1
a boy he,1
boy he and,1
he and some,1
and some friends,1
some friends had,1
friends had crawled,1
had crawled under,1
crawled under the,1
avenue it had,1
had been pouring,1
been pouring bullets,1
pouring bullets and,1
bullets and the,1
and the three,1
the three of,1
three of them,1
of them sat,1
them sat under,1
sat under the,1
under the wooden,1
the wooden cart,1
wooden cart and,1
cart and watched,1
and watched the,1
watched the spikes,1
the spikes of,1
spikes of rain,1
of rain pounding,1
rain pounding the,1
pounding the cobblestones,1
the cobblestones feeling,1
cobblestones feeling secure,1
feeling secure and,1
secure and impervious,1
and impervious steve,1
impervious steve carella,1
steve carella caught,1
carella caught pneumonia,1
caught pneumonia and,1
pneumonia and shortly,1
and shortly afterward,1
shortly afterward the,1
afterward the family,1
the family moved,1
family moved from,1
moved from isola,1
from isola to,1
isola to riverhead,1
to riverhead he,1
riverhead he d,1
he d always,1
d always felt,1
always felt the,1
felt the move,1
the move had,1
move had been,1
had been prompted,1
been prompted by,1
prompted by the,1
by the fact,1
he d caught,1
d caught pneumonia,1
caught pneumonia under,1
pneumonia under the,1
avenue it rained,1
it rained in,1
rained in riverhead,1
in riverhead too,1
riverhead too once,1
too once he,1
once he necked,1
he necked with,1
necked with a,1
with a girl,1
a girl named,1
girl named grace,1
named grace mccarthy,1
grace mccarthy in,1
mccarthy in the,1
the basement of,1
basement of her,1
of her house,1
her house while,1
house while the,1
while the record,1
the record player,1
record player oozed,1
player oozed perfidia,1
oozed perfidia and,1
perfidia and santa,1
and santa fe,1
santa fe trail,1
fe trail and,1
trail and green,1
and green eyes,1
green eyes and,1
eyes and the,1
the rain stained,1
rain stained the,1
stained the small,1
the small basement,1
small basement window,1
basement window they,1
window they were,1
were both fifteen,1
both fifteen and,1
fifteen and they,1
and they had,1
they had started,1
had started by,1
started by dancing,1
by dancing and,1
dancing and he,1
he had kissed,1
had kissed her,1
kissed her suddenly,1
her suddenly and,1
suddenly and recklessly,1
and recklessly in,1
recklessly in the,1
of a dip,1
a dip and,1
dip and then,1
and then they,1
then they had,1
they had curled,1
had curled up,1
curled up on,1
up on the,1
on the sofa,1
the sofa and,1
sofa and listened,1
and listened to,1
listened to glenn,1
to glenn miller,1
glenn miller and,1
miller and necked,1
and necked like,1
necked like crazy,1
like crazy fools,1
crazy fools expecting,1
fools expecting grace,1
expecting grace s,1
grace s mother,1
s mother to,1
mother to come,1
to come down,1
come down to,1
down to the,1
to the basement,1
the basement at,1
basement at any,1
at any moment,1
any moment rain,1
moment rain wasn,1
rain wasn t,1
wasn t so,1
bad he supposed,1
he supposed sloshing,1
supposed sloshing through,1
sloshing through the,1
the puddles with,1
puddles with meyer,1
with meyer meyer,1
meyer meyer on,1
way to question,1
to question the,1
question the second,1
the second possibility,1
second possibility kling,1
possibility kling had,1
kling had pulled,1
had pulled from,1
pulled from the,1
from the mpb,1
the mpb files,1
mpb files carella,1
files carella cupped,1
carella cupped his,1
cupped his hand,1
his hand around,1
hand around a,1
around a match,1
a match lighted,1
match lighted a,1
lighted a cigarette,1
a cigarette and,1
cigarette and flipped,1
and flipped the,1
flipped the match,1
the match into,1
match into the,1
into the water,1
the water streaming,1
water streaming alongside,1
streaming alongside the,1
alongside the curb,1
the curb you,1
curb you know,1
know that cigarette,1
that cigarette commercial,1
cigarette commercial meyer,1
commercial meyer asked,1
meyer asked which,1
asked which one,1
which one where,1
one where the,1
where the guy,1
the guy is,1
is a thinking,1
a thinking man,1
thinking man you,1
man you know,1
know a nuclear,1
a nuclear physicist,1
nuclear physicist really,1
physicist really but,1
really but when,1
but when we,1
when we first,1
we first see,1
first see him,1
see him he,1
him he s,1
he s developing,1
s developing snapshots,1
developing snapshots in,1
snapshots in a,1
in a darkroom,1
a darkroom you,1
darkroom you know,1
know the one,1
the one yeah,1
one yeah what,1
yeah what about,1
what about it,1
it i got,1
a good one,1
good one for,1
one for their,1
for their yeah,1
their yeah let,1
yeah let s,1
let s hear,1
s hear it,1
hear it carella,1
said we see,1
see this guy,1
this guy working,1
guy working on,1
working on a,1
on a safe,1
a safe you,1
safe you know,1
you know he,1
know he s,1
he s drilling,1
s drilling a,1
drilling a hole,1
a hole in,1
hole in the,1
the face of,1
face of the,1
of the safe,1
the safe and,1
safe and he,1
and he s,1
he s got,1
s got his,1
got his tools,1
his tools on,1
tools on the,1
on the floor,1
the floor and,1
floor and a,1
and a couple,1
a couple of,1
couple of sticks,1
of sticks of,1
sticks of dynamite,1
of dynamite like,1
dynamite like yeah,1
like yeah go,1
yeah go and,1
go and the,1
and the announcer,1
the announcer s,1
announcer s voice,1
s voice comes,1
voice comes in,1
comes in and,1
in and says,1
and says hello,1
says hello there,1
hello there the,1
there the guy,1
the guy looks,1
guy looks up,1
looks up from,1
from his work,1
his work and,1
work and lights,1
and lights a,1
lights a cigarette,1
a cigarette the,1
cigarette the announcer,1
the announcer says,1
announcer says it,1
says it must,1
it must take,1
must take years,1
take years of,1
years of training,1
of training to,1
training to become,1
to become an,1
become an expert,1
an expert the,1
expert the guy,1
the guy smiles,1
guy smiles politely,1
smiles politely oh,1
politely oh i,1
oh i m,1
m not a,1
a he says,1
he says is,1
says is just,1
a hobby with,1
hobby with me,1
with me i,1
me i feel,1
i feel a,1
feel a man,1
a man should,1
man should have,1
should have diversified,1
have diversified the,1
diversified the announcer,1
the announcer is,1
announcer is very,1
is very surprised,1
very surprised not,1
surprised not a,1
a he asks,1
he asks just,1
asks just a,1
a hobby may,1
hobby may i,1
may i ask,1
i ask then,1
ask then sir,1
then sir what,1
sir what you,1
what you actually,1
you actually do,1
actually do for,1
do for a,1
for a living,1
a living and,1
living and what,1
and what does,1
what does the,1
does the man,1
the safe answer,1
safe answer carella,1
answer carella said,1
the safe blows,1
safe blows out,1
blows out a,1
out a stream,1
a stream of,1
stream of smoke,1
of smoke meyer,1
smoke meyer said,1
meyer said and,1
said and again,1
and again he,1
again he smiles,1
he smiles politely,1
smiles politely certainly,1
politely certainly you,1
certainly you may,1
you may ask,1
may ask he,1
ask he says,1
he says i,1
says i m,1
m a pimp,1
a pimp meyer,1
pimp meyer grinned,1
meyer grinned broadly,1
grinned broadly you,1
broadly you like,1
like it steve,1
it steve very,1
steve very good,1
very good here,1
good here s,1
here s the,1
s the address,1
the address don,1
address don t,1
t tell jokes,1
tell jokes to,1
jokes to this,1
to this lady,1
this lady or,1
lady or she,1
or she may,1
she may not,1
may not let,1
not let us,1
let us who,1
us who s,1
who s telling,1
s telling jokes,1
telling jokes i,1
jokes i may,1
i may quit,1
may quit this,1
quit this lousy,1
this lousy job,1
lousy job one,1
job one day,1
one day and,1
day and get,1
and get a,1
get a job,1
a job with,1
job with an,1
with an advertising,1
an advertising don,1
advertising don t,1
t do it,1
do it meyer,1
it meyer we,1
meyer we couldn,1
we couldn t,1
couldn t get,1
t get along,1
get along without,1
along without together,1
without together they,1
together they entered,1
they entered the,1
entered the tenement,1
the tenement the,1
tenement the woman,1
the woman they,1
woman they were,1
they were looking,1
looking for was,1
for was named,1
was named martha,1
named martha livingston,1
martha livingston and,1
livingston and she,1
and she had,1
she had reported,1
had reported the,1
reported the absence,1
the absence of,1
absence of her,1
of her son,1
her son richard,1
son richard only,1
richard only a,1
only a week,1
a week ago,1
week ago the,1
ago the boy,1
boy was nineteen,1
was nineteen years,1
nineteen years old,1
years old six,1
old six feet,1
two inches tall,1
inches tall and,1
tall and weighed,1
and weighed pounds,1
weighed pounds these,1
pounds these facts,1
these facts and,1
facts and these,1
and these alone,1
these alone qualified,1
alone qualified him,1
qualified him as,1
him as a,1
as a candidate,1
a candidate for,1
candidate for the,1
for the person,1
person who had,1
who had once,1
had once owned,1
once owned the,1
owned the severed,1
severed hand which,1
hand which apartment,1
which apartment is,1
apartment is it,1
is it meyer,1
it meyer asked,1
meyer asked second,1
asked second floor,1
second floor they,1
floor they climbed,1
they climbed to,1
climbed to the,1
to the second,1
the second floor,1
second floor a,1
floor a cat,1
a cat in,1
cat in the,1
in the hallway,1
the hallway mewed,1
hallway mewed and,1
mewed and then,1
and then eyed,1
then eyed them,1
eyed them suspiciously,1
them suspiciously she,1
suspiciously she smells,1
she smells the,1
smells the law,1
the law on,1
law on us,1
on us meyer,1
us meyer said,1
meyer said she,1
said she thinks,1
she thinks we,1
thinks we re,1
we re from,1
re from the,1
from the she,1
the she doesn,1
she doesn t,1
doesn t know,1
know we re,1
we re really,1
re really street,1
really street cleaners,1
street cleaners carella,1
cleaners carella said,1
said meyer stooped,1
meyer stooped down,1
stooped down to,1
down to pet,1
to pet the,1
pet the cat,1
the cat as,1
cat as carella,1
as carella knocked,1
carella knocked on,1
knocked on the,1
on the come,1
the come on,1
come on kitty,1
on kitty he,1
kitty he said,1
come on little,1
on little who,1
little who is,1
is it a,1
it a woman,1
woman s voice,1
s voice shouted,1
voice shouted the,1
shouted the voice,1
the voice sounded,1
voice sounded startled,1
sounded startled mrs,1
startled mrs livingston,1
carella said to,1
said to the,1
the door yes,1
door yes who,1
yes who is,1
is it police,1
it police carella,1
police carella said,1
would you open,1
you open the,1
open the door,1
the door please,1
door please and,1
please and then,1
then there was,1
there was silence,1
was silence the,1
silence the silence,1
the silence was,1
silence was a,1
was a familiar,1
a familiar one,1
familiar one it,1
one it was,1
it was the,1
was the silence,1
the silence of,1
silence of sudden,1
of sudden discovery,1
sudden discovery and,1
discovery and hurried,1
and hurried pantomime,1
hurried pantomime whatever,1
pantomime whatever was,1
whatever was going,1
going on behind,1
on behind that,1
behind that tenement,1
that tenement door,1
tenement door livingston,1
door livingston was,1
livingston was not,1
was not in,1
not in the,1
in the apartment,1
the apartment alone,1
apartment alone the,1
alone the silence,1
the silence persisted,1
silence persisted meyer,1
persisted meyer s,1
meyer s hand,1
s hand left,1
hand left the,1
left the cat,1
the cat s,1
cat s head,1
s head and,1
head and went,1
and went up,1
went up to,1
to the holster,1
the holster clipped,1
holster clipped to,1
clipped to the,1
to the right,1
the right side,1
right side of,1
side of his,1
of his belt,1
his belt he,1
belt he looked,1
he looked at,1
looked at carella,1
at carella curiously,1
carella curiously carella,1
curiously carella was,1
carella was already,1
was already in,1
already in his,1
in his hand,1
his hand mrs,1
hand mrs livingston,1
livingston carella called,1
carella called there,1
called there was,1
was no answer,1
no answer from,1
answer from within,1
from within the,1
within the apartment,1
the apartment mrs,1
apartment mrs livingston,1
mrs livingston he,1
livingston he called,1
he called again,1
called again and,1
again and meyer,1
and meyer braced,1
meyer braced himself,1
braced himself against,1
himself against the,1
against the opposite,1
the opposite wall,1
opposite wall waiting,1
wall waiting okay,1
waiting okay kick,1
okay kick it,1
kick it in,1
it in carella,1
in carella said,1
said meyer brought,1
meyer brought back,1
brought back his,1
back his right,1
his right leg,1
right leg shoved,1
leg shoved himself,1
shoved himself off,1
himself off the,1
off the wall,1
the wall with,1
wall with his,1
with his left,1
his left shoulder,1
left shoulder and,1
shoulder and smashed,1
and smashed his,1
smashed his foot,1
his foot against,1
foot against the,1
against the lock,1
the lock in,1
lock in a,1
in a kick,1
a kick that,1
kick that sent,1
that sent the,1
sent the door,1
the door splintering,1
door splintering inward,1
splintering inward he,1
inward he rushed,1
he rushed into,1
rushed into the,1
the room behind,1
room behind the,1
behind the opening,1
the opening door,1
opening door gun,1
door gun in,1
gun in hand,1
in hand hold,1
hand hold it,1
hold it he,1
it he yelled,1
he yelled and,1
yelled and a,1
and a thin,1
a thin man,1
thin man in,1
man in the,1
in the process,1
the process of,1
process of stepping,1
of stepping out,1
stepping out onto,1
out onto the,1
onto the fire,1
fire escape one,1
escape one leg,1
one leg over,1
leg over the,1
over the sill,1
the sill the,1
sill the other,1
the other still,1
other still in,1
still in the,1
in the room,1
the room hesitated,1
room hesitated for,1
hesitated for a,1
a moment undecided,1
moment undecided you,1
undecided you ll,1
ll get wet,1
get wet out,1
wet out there,1
out there mister,1
there mister meyer,1
mister meyer said,1
meyer said the,1
the man hesitated,1
man hesitated a,1
hesitated a moment,1
a moment longer,1
moment longer and,1
longer and then,1
and then came,1
then came back,1
the room meyer,1
room meyer glanced,1
meyer glanced at,1
glanced at his,1
at his feet,1
his feet he,1
feet he was,1
was wearing no,1
wearing no socks,1
no socks he,1
socks he glanced,1
he glanced sheepishly,1
glanced sheepishly at,1
sheepishly at the,1
at the woman,1
the woman who,1
woman who stood,1
who stood opposite,1
stood opposite him,1
opposite him near,1
him near the,1
near the bed,1
the bed the,1
bed the woman,1
the woman was,1
woman was wearing,1
wearing a slip,1
a slip there,1
slip there was,1
was nothing under,1
nothing under it,1
under it she,1
it she was,1
a big blowzy,1
big blowzy dame,1
blowzy dame of,1
dame of about,1
of about with,1
about with hennaed,1
with hennaed hair,1
hennaed hair and,1
hair and a,1
and a drunkard,1
a drunkard s,1
drunkard s faded,1
s faded eyes,1
faded eyes mrs,1
eyes mrs livingston,1
livingston carella asked,1
asked yeah she,1
yeah she said,1
said what the,1
the hell do,1
hell do you,1
you mean busting,1
mean busting in,1
busting in here,1
in here what,1
here what was,1
what was your,1
was your friend,1
your friend s,1
friend s hurry,1
s hurry carella,1
hurry carella asked,1
asked i m,1
m in no,1
in no hurry,1
no hurry the,1
hurry the thin,1
the thin man,1
thin man answered,1
man answered no,1
answered no you,1
no you always,1
you always leave,1
always leave a,1
leave a room,1
a room by,1
room by the,1
by the window,1
the window i,1
window i wanted,1
was still it,1
still it s,1
it s still,1
s still raining,1
still raining get,1
raining get over,1
get over what,1
over what did,1
what did i,1
did i do,1
i do the,1
do the man,1
the man asked,1
man asked but,1
asked but he,1
but he moved,1
he moved quickly,1
moved quickly to,1
quickly to where,1
to where the,1
where the two,1
the two detectives,1
two detectives were,1
detectives were standing,1
were standing methodically,1
standing methodically meyer,1
methodically meyer frisked,1
meyer frisked him,1
frisked him his,1
him his hands,1
his hands pausing,1
hands pausing when,1
pausing when he,1
when he reached,1
he reached the,1
reached the man,1
man s belt,1
s belt he,1
belt he pulled,1
pulled a revolver,1
a revolver from,1
revolver from the,1
from the man,1
man s waist,1
s waist and,1
waist and handed,1
and handed it,1
handed it to,1
it to carella,1
to carella you,1
carella you got,1
for this carella,1
this carella asked,1
asked yeah the,1
yeah the man,1
the man said,1
man said you,1
said you d,1
you d better,1
d better have,1
better have what,1
have what s,1
what s your,1
s your name,1
your name mister,1
name mister cronin,1
mister cronin he,1
cronin he said,1
he said leonard,1
said leonard why,1
leonard why were,1
why were you,1
were you in,1
you in such,1
in such a,1
such a hurry,1
a hurry to,1
hurry to get,1
of here cronin,1
here cronin you,1
cronin you don,1
have to answer,1
to answer nothing,1
answer nothing lennie,1
nothing lennie livingston,1
lennie livingston said,1
livingston said you,1
said you a,1
you a lawyer,1
a lawyer livingston,1
lawyer livingston meyer,1
said no then,1
no then stop,1
then stop giving,1
stop giving advice,1
giving advice we,1
advice we asked,1
we asked you,1
asked you a,1
you a question,1
a question don,1
question don t,1
t tell him,1
tell him nothing,1
him nothing look,1
nothing look lennie,1
look lennie meyer,1
said patiently we,1
patiently we got,1
we got all,1
got all the,1
the time in,1
the world either,1
world either here,1
either here or,1
here or up,1
or up at,1
the squad so,1
squad so you,1
so you just,1
you just decide,1
just decide what,1
decide what you,1
going to say,1
to say and,1
say and then,1
and then say,1
then say it,1
say it in,1
in the meantime,1
the meantime go,1
meantime go put,1
go put on,1
put on your,1
on your socks,1
your socks and,1
socks and you,1
and you better,1
you better put,1
better put on,1
put on a,1
on a robe,1
a robe or,1
robe or something,1
or something livingston,1
something livingston before,1
livingston before we,1
we get the,1
get the idea,1
the idea a,1
idea a little,1
a little was,1
little was going,1
going on in,1
on in this,1
in this room,1
this room okay,1
room okay i,1
okay i don,1
don t need,1
t need no,1
need no robe,1
no robe livingston,1
robe livingston said,1
said what i,1
what i got,1
i got you,1
got you seen,1
you seen yeah,1
seen yeah but,1
yeah but put,1
but put on,1
on the robe,1
the robe anyway,1
robe anyway we,1
anyway we wouldn,1
we wouldn t,1
wouldn t want,1
t want you,1
want you to,1
you to catch,1
to catch don,1
catch don t,1
don t worry,1
t worry about,1
worry about me,1
about me catching,1
me catching cold,1
catching cold you,1
cold you livingston,1
you livingston said,1
livingston said nice,1
said nice talk,1
nice talk meyer,1
talk meyer answered,1
meyer answered shaking,1
answered shaking his,1
his head cronin,1
head cronin sitting,1
cronin sitting on,1
of the bed,1
the bed was,1
bed was pulling,1
was pulling on,1
pulling on his,1
