N-gram,Count
so cruel,1
cruel as,1
as to,1
to deprive,1
deprive an,1
an aging,1
aging comedian,1
comedian of,1
small practical,1
joke ?,1
? patiently,1
how are,1
are these,1
bags distributed,1
"distributed ,",1
piat ?,1
? distributed,1
distributed ?,1
exactly distributed,1
distributed .,1
they are,1
to people,1
who fly,1
fly with,1
our airline,1
s good,1
bags are,1
to every,1
every one,1
your passengers,1
"passengers ,",1
have several,1
several types,1
types of,1
of flights,1
our luxury,1
luxury flight,1
gives more,1
more space,1
space between,1
the seats,1
"seats ,",1
"big ,",1
", big",1
big twenty,1
twenty inches,1
inches to,1
to stretch,1
stretch those,1
those legs,1
legs in,1
and drinks,1
drinks en,1
en route,1
"route ,",1
a choice,1
choice of,1
of several,1
several dinners,1
"dinners ,",1
and special,1
special baggage,1
baggage accommodations,1
accommodations in,1
the finest,1
finest service,1
service our,1
operation can,1
can offer,1
offer .,1
our first,1
which offers,1
offers the,1
accommodations and,1
same seating,1
seating arrangement,1
arrangement except,1
except that,1
that drinks,1
drinks are,1
not provided,1
provided you,1
can buy,1
buy them,1
you desire,1
desire and,1
is only,1
only one,1
one item,1
item on,1
dinner menu,1
"menu ,",1
", usually",1
usually roast,1
roast beef,1
"beef ,",1
or ham,1
"ham ,",1
the sort,1
sort .,1
. tourist,1
gives only,1
only sixteen,1
sixteen inches,1
accommodations otherwise,1
", including",1
including the,1
same dinner,1
dinner as,1
as on,1
is our,1
our economy,1
economy flight,1
", same",1
same amount,1
amount of,1
are three,1
three seats,1
seats on,1
one side,1
the aisle,1
"aisle ,",1
", instead",1
of two,1
dinner is,1
a hot,1
hot meal,1
"meal ,",1
just sandwiches,1
sandwiches and,1
no drinks,1
drinks .,1
and of,1
these flights,1
which then,1
our thrift,1
thrift flight,1
which is,1
too comfortable,1
"comfortable ,",1
"afraid ,",1
not as,1
as comfortable,1
comfortable as,1
other flights,1
but certainly,1
certainly comfortable,1
comfortable enough,1
with only,1
only twelve,1
twelve inches,1
and is,1
last flight,1
flight ?,1
asked patiently,1
re now,1
now working,1
one called,1
the piggy,1
piggy bank,1
bank flight,1
will be,1
be even,1
even less,1
less expensive,1
expensive .,1
what we,1
put our,1
operation within,1
within reach,1
reach of,1
who wouldn,1
t ordinarily,1
ordinarily consider,1
consider flying,1
"flying ,",1
the oldfashioned,1
oldfashioned means,1
of conveyance,1
"conveyance ,",1
like trains,1
"trains ,",1
or cars,1
"cars ,",1
or boats,1
boats .,1
operation who,1
gets the,1
bags ?,1
asked impatiently,1
impatiently .,1
bags .,1
we give,1
give them,1
to all,1
passengers on,1
the luxury,1
class flights,1
flights .,1
passengers ?,1
you start,1
start doing,1
doing this,1
at least,1
least six,1
then anyone,1
who rode,1
rode either,1
either luxury,1
class in,1
past six,1
years could,1
could conceivably,1
conceivably have,1
have one,1
of these,1
is correct,1
and how,1
many people,1
people would,1
say oh,1
", thousands",1
"thousands ,",1
must remember,1
"remember ,",1
those flights,1
flights zooming,1
zooming around,1
"around ,",1
i lost,1
lost sight,1
the destinations,1
destinations .,1
any possibility,1
possibility this,1
this might,1
might get,1
s always,1
always a,1
", rising",1
rising .,1
"does ,",1
you contact,1
contact me,1
know about,1
it beforehand,1
beforehand .,1
get our,1
our promotion,1
promotion department,1
department to,1
sure thing,1
piat .,1
shaking hands,1
hands with,1
and kling,1
walked across,1
huge window,1
looked out,1
out over,1
rain soaked,1
soaked runway,1
. friday,1
to walk,1
walk six,1
six blocks,1
blocks to,1
the library,1
library in,1
", wearing",1
a mackinaw,1
mackinaw with,1
the collar,1
collar turned,1
and feeling,1
feeling very,1
much like,1
like abraham,1
abraham lincoln,1
lincoln .,1
once there,1
would sit,1
sit in,1
the warmth,1
warmth of,1
the wood,1
wood paneled,1
paneled reading,1
reading room,1
feeling strangely,1
strangely and,1
and richly,1
richly rewarded,1
rewarded while,1
read and,1
rain whispered,1
whispered against,1
streets outside,1
outside .,1
"sometimes ,",1
the beach,1
would begin,1
begin raining,1
raining suddenly,1
the clouds,1
clouds sweeping,1
sweeping in,1
in over,1
the ocean,1
ocean like,1
like black,1
black horsemen,1
horsemen in,1
a clanging,1
clanging cavalry,1
cavalry charge,1
"charge ,",1
the lightning,1
lightning scraping,1
scraping the,1
the sky,1
sky like,1
like angry,1
angry scimitar,1
scimitar slashes,1
slashes .,1
the girls,1
girls would,1
would grab,1
grab for,1
for sweaters,1
sweaters and,1
and beach,1
beach bags,1
and someone,1
someone would,1
would reach,1
reach for,1
the portable,1
portable record,1
player and,1
the stack,1
stack of,1
of rpms,1
"rpms ,",1
boys would,1
would hold,1
hold the,1
blanket overhead,1
overhead like,1
a canopy,1
canopy while,1
while they,1
all ran,1
ran to,1
the safety,1
safety of,1
the boardwalk,1
boardwalk restaurant,1
restaurant .,1
would stand,1
stand there,1
there and,1
and look,1
look out,1
out at,1
rain swept,1
swept beach,1
the twisted,1
"twisted ,",1
", lipsticked",1
lipsticked straws,1
straws in,1
in deserted,1
deserted coca,1
coca cola,1
cola bottles,1
"bottles ,",1
was comfort,1
comfort to,1
the gloom,1
gloom somehow,1
somehow .,1
in korea,1
kling learned,1
a different,1
different kind,1
was cruel,1
cruel and,1
and driving,1
driving and,1
and bitter,1
"bitter ,",1
that turned,1
turned the,1
earth to,1
a sticky,1
sticky clinging,1
clinging mud,1
mud that,1
that halted,1
halted machines,1
machines and,1
and men,1
learned what,1
be constantly,1
constantly wet,1
and ever,1
ever since,1
since korea,1
not liked,1
liked the,1
not like,1
it on,1
that late,1
late friday,1
started the,1
day by,1
by paying,1
paying a,1
a visit,1
visit to,1
bureau and,1
and renewing,1
renewing his,1
his acquaintance,1
acquaintance there,1
there with,1
with detectives,1
detectives ambrose,1
ambrose and,1
and bartholdi,1
look who,1
is here,1
bartholdi had,1
had said,1
the sun,1
sun god,1
god of,1
ambrose added,1
the blond,1
blond wonder,1
wonder himself,1
in person,1
can we,1
we do,1
you today,1
"today ,",1
you lose,1
lose this,1
this week,1
re looking,1
male between,1
"four ,",1
romeo ?,1
to bartholdi,1
i heard,1
heard it,1
is an,1
an awful,1
awful lot,1
lot to,1
on .,1
many white,1
white males,1
males between,1
four do,1
you suppose,1
suppose we,1
have records,1
records on,1
at a,1
a conservative,1
conservative estimate,1
"estimate ,",1
say approximately,1
approximately six,1
six thousand,1
thousand seven,1
seven hundred,1
hundred and,1
twenty three,1
three .,1
not counting,1
counting the,1
the ones,1
ones we,1
we ain,1
t had,1
had time,1
to file,1
file yet,1
yet .,1
with bulls,1
bulls from,1
from all,1
all over,1
city popping,1
popping in,1
at every,1
every hour,1
hour of,1
get much,1
much time,1
do filing,1
"filing ,",1
a shame,1
"shame ,",1
he wished,1
wished he,1
could shake,1
shake the,1
feeling he,1
he constantly,1
constantly experienced,1
experienced in,1
the presence,1
presence of,1
of older,1
older cops,1
cops who,1
been on,1
force longer,1
longer than,1
than he,1
he .,1
a young,1
young detective,1
new detective,1
"detective ,",1
he resented,1
resented the,1
the automatic,1
automatic assumption,1
that because,1
his age,1
age andinexperience,1
andinexperience he,1
he must,1
"must ,",1
", ipso",1
ipso facto,1
"facto ,",1
", be",1
be an,1
an inept,1
inept detective,1
not consider,1
consider himself,1
himself inept,1
inept .,1
of himself,1
as being,1
pretty good,1
good cop,1
romeo and,1
and mike,1
mike be,1
i look,1
files ?,1
but of,1
course !,1
! bartholdi,1
said enthusiastically,1
enthusiastically .,1
why they,1
re here,1
here !,1
! so,1
that every,1
every dirty,1
dirty fingered,1
fingered cop,1
cop in,1
city can,1
can pore,1
pore over,1
over them,1
. ain,1
mike ?,1
? why,1
"why ,",1
", certainly",1
certainly .,1
how else,1
would we,1
we keep,1
keep busy,1
busy ?,1
have dog,1
dog eared,1
eared record,1
record cards,1
cards to,1
to retype,1
"retype ,",1
go outside,1
outside on,1
a lousy,1
lousy day,1
this .,1
to actually,1
actually use,1
gun now,1
we prefer,1
prefer leaving,1
leaving the,1
the gunplay,1
gunplay to,1
you younger,1
"younger ,",1
more agile,1
agile fellows,1
"fellows ,",1
the heroes,1
"heroes ,",1
he searched,1
searched for,1
more devastating,1
devastating reply,1
"reply ,",1
but none,1
none came,1
to mind,1
. be,1
careful with,1
our cards,1
bartholdi cautioned,1
cautioned .,1
you wash,1
wash your,1
hands this,1
i washed,1
washed them,1
. obey,1
obey the,1
he pointed,1
pointed to,1
the large,1
large placard,1
placard resting,1
resting atop,1
the green,1
green filing,1
filing cabinets,1
cabinets .,1
. shuffle,1
shuffle them,1
", juggle",1
juggle them,1
", maul",1
maul them,1
", caress",1
caress them,1
them but,1
leave them,1
them the,1
you found,1
found them,1
them !,1
! got,1
ambrose asked,1
been here,1
here before,1
you ought,1
ought to,1
your sign,1
it gets,1
gets kind,1
of dull,1
dull the,1
the hundredth,1
hundredth time,1
time around,1
around .,1
t there,1
for entertainment,1
"entertainment ,",1
s there,1
for information,1
information .,1
take care,1
care of,1
get bored,1
"bored ,",1
look up,1
dame named,1
named barbara,1
barbara cesare,1
"cesare ,",1
", also",1
also known,1
as bubbles,1
was reported,1
missing in,1
in february,1
february .,1
s over,1
a stripper,1
stripper in,1
in kansas,1
kansas city,1
came here,1
here to,1
work some,1
our own,1
own clubs,1
clubs .,1
are some,1
some very,1
very fine,1
fine art,1
art photos,1
photos in,1
her folder,1
folder .,1
you shouldn,1
shouldn t,1
t call,1
his attention,1
attention to,1
to matters,1
matters like,1
"romeo ,",1
forget i,1
i mentioned,1
mentioned bubbles,1
about them,1
them lovely,1
lovely pictures,1
pictures in,1
file over,1
hear ?,1
ll forget,1
got typing,1
typing to,1
have fun,1
fun .,1
s caesar,1
said as,1
c a,1
a e,1
e s,1
a r,1
r .,1
. bubbles,1
"bubbles ,",1
he closed,1
to look,1
"through ,",1
", missing",1
persons cards,1
cards .,1
if anything,1
the haphazard,1
haphazard estimate,1
estimate given,1
given by,1
by bartholdi,1
bartholdi was,1
somewhat exaggerated,1
exaggerated .,1
. actually,1
", some",1
"some ,",1
", persons",1
persons were,1
were reported,1
missing annually,1
annually in,1
city for,1
for which,1
which kling,1
kling worked,1
was broken,1
broken down,1
down on,1
a monthly,1
monthly basis,1
"basis ,",1
perhaps a,1
than people,1
people per,1
per month,1
month found,1
files of,1
the peak,1
peak months,1
months for,1
for disappearances,1
disappearances are,1
are may,1
may and,1
and september,1
"september ,",1
but kling,1
", fortunately",1
particularly concerned,1
concerned with,1
those months,1
he restricted,1
restricted himself,1
himself to,1
to scouring,1
scouring the,1
files covering,1
covering january,1
"january ,",1
", february",1
"february ,",1
the early,1
early part,1
of march,1
"march ,",1
have very,1
very many,1
many folders,1
folders to,1
to wade,1
wade through,1
through .,1
did get,1
get somewhat,1
somewhat boring,1
"boring ,",1
did since,1
"file ,",1
anyway take,1
a peek,1
peek into,1
folder of,1
missing exotic,1
exotic dancer,1
"dancer ,",1
", bubbles",1
"admit ,",1
after studying,1
the several,1
several photos,1
photos of,1
her in,1
that whoever,1
whoever had,1
had named,1
named this,1
this performer,1
performer had,1
a decided,1
decided knack,1
knack for,1
for themot,1
themot juste,1
juste .,1
. looking,1
looking at,1
the pictures,1
pictures of,1
the stripper,1
stripper made,1
him think,1
"townsend ,",1
and thinking,1
claire made,1
him wish,1
wish it,1
was tonight,1
tonight instead,1
he lighted,1
lighted another,1
another cigarette,1
", ruefully",1
ruefully put,1
put away,1
away miss,1
miss caesar,1
caesar s,1
s folder,1
by that,1
had turned,1
up only,1
only two,1
two possible,1
possible nominations,1
nominations for,1
persons award,1
award .,1
the hall,1
hall and,1
and had,1
had both,1
both sheets,1
sheets photostated,1
photostated .,1
. bartholdi,1
"bartholdi ,",1
job for,1
", seemed",1
more serious,1
serious frame,1
mind now,1
these what,1
kid ?,1
re only,1
only possibilities,1
possibilities .,1
see how,1
how they,1
they turn,1
turn out,1
the case,1
bartholdi asked,1
our patrolmen,1
patrolmen found,1
found a,1
a severed,1
said and,1
near a,1
woman ?,1
a shopping,1
shopping bag,1
an airlines,1
know these,1
bags they,1
they give,1
give out,1
out ?,1
? these,1
little blue,1
blue ones,1
one came,1
from an,1
an outfit,1
outfit called,1
called circle,1
high flying,1
flying killer,1
"killer ,",1
", here",1
here are,1
the stats,1
"stats ,",1
good luck,1
luck with,1
the proffered,1
proffered manila,1
manila envelope,1
envelope and,1
corridor to,1
a phone,1
phone booth,1
booth .,1
dialed frederick,1
frederick and,1
asked to,1
to steve,1
some weather,1
"weather ,",1
the end,1
"end ,",1
i dug,1
dug up,1
up two,1
two possibles,1
possibles from,1
files here,1
. thought,1
thought i,1
d hit,1
first before,1
before lunch,1
lunch .,1
come with,1
where shall,1
shall i,1
i meet,1
first guy,1
a merchant,1
merchant seaman,1
", vanished",1
vanished on,1
on february,1
february fourteenth,1
"fourteenth ,",1
", valentine",1
wife reported,1
she lives,1
lives on,1
on detavoner,1
"detavoner ,",1
", near",1
near south,1
south eleventh,1
eleventh .,1
. meet,1
corner there,1
there ?,1
? fine,1
. were,1
any calls,1
calls for,1
claire called,1
? said,1
should call,1
call her,1
her back,1
back as,1
as soon,1
soon as,1
a chance,1
chance .,1
see you,1
in about,1
"hour ,",1
. stay,1
stay out,1
he hung,1
", standing",1
standing in,1
rain on,1
on what,1
probably the,1
most exposed,1
exposed corner,1
corner in,1
kling tried,1
to crawl,1
crawl deep,1
his trench,1
trench coat,1
"coat ,",1
form an,1
an airtight,1
"airtight ,",1
", watertight",1
watertight seal,1
seal where,1
where his,1
hands were,1
were thrust,1
thrust deep,1
his coat,1
coat pockets,1
"pockets ,",1
pull in,1
neck like,1
a turtle,1
"turtle ,",1
nothing worked,1
worked against,1
goddamn rain,1
", everything",1
everything was,1
was wet,1
cold and,1
and clammy,1
"clammy ,",1
and where,1
was carella,1
i wore,1
wore a,1
"hat ,",1
were that,1
of american,1
american advertising,1
advertising executive,1
executive who,1
who could,1
feel comfortable,1
comfortable in,1
hat .,1
. hatless,1
"hatless ,",1
his blond,1
blond hair,1
hair soaked,1
soaked and,1
and plastered,1
plastered to,1
his skull,1
kling stood,1
street corner,1
corner observing,1
observing a,1
a the,1
the open,1
open parking,1
parking lot,1
lot on,1
. b,1
b the,1
the skyscraper,1
skyscraper under,1
under construction,1
construction on,1
opposite corner,1
c the,1
the fenced,1
fenced in,1
in park,1
park on,1
the third,1
third corner,1
. d,1
d the,1
the blank,1
blank wall,1
a warehouse,1
warehouse on,1
fourth corner,1
no canopies,1
canopies under,1
under which,1
which to,1
stand .,1
no doorways,1
doorways into,1
into which,1
which a,1
man could,1
could duck,1
duck .,1
the wide,1
wide open,1
open spaces,1
spaces of,1
rain driving,1
driving across,1
across those,1
those spaces,1
spaces like,1
a cossack,1
cossack charge,1
charge in,1
an italian,1
italian made,1
made spectacle,1
spectacle .,1
damn you,1
? aw,1
"aw ,",1
the unmarked,1
unmarked police,1
police sedan,1
sedan pulled,1
a sign,1
sign on,1
the lamppost,1
lamppost read,1
read no,1
no parking,1
parking or,1
or standing,1
standing a,1
to p,1
p .,1
carella parked,1
parked the,1
. hi,1
"hi ,",1
. been,1
been waiting,1
waiting long,1
long ?,1
hell kept,1
kling wanted,1
grossman called,1
called from,1
lab just,1
just as,1
leaving .,1
what .,1
s working,1
on both,1
both the,1
bag now,1
", says",1
says he,1
he ll,1
a report,1
report for,1
us sometime,1
sometime tomorrow,1
tomorrow .,1
will he,1
he get,1
any prints,1
he doubts,1
doubts it,1
the finger,1
finger tips,1
tips are,1
are cut,1
cut to,1
ribbons .,1
t we,1
we discuss,1
discuss this,1
this over,1
? must,1
must we,1
we stand,1
stand here,1
rain ?,1
d also,1
also like,1
that missing,1
missing person,1
person sheet,1
sheet before,1
this woman,1
can use,1
. does,1
she knew,1
knew we,1
coming ?,1
s wife,1
wife ?,1
have called,1
called ?,1
", better",1
better this,1
. maybe,1
maybe we,1
find her,1
her with,1
body in,1
a trunk,1
trunk and,1
cleaver in,1
her dainty,1
dainty fist,1
fist .,1
a diner,1
diner in,1
the block,1
block .,1
coffee there,1
can look,1
look over,1
the sheet,1
sheet while,1
while i,1
i buzz,1
buzz claire,1
the diner,1
"diner ,",1
", sat",1
sat in,1
the booths,1
"booths ,",1
and ordered,1
ordered two,1
two cups,1
cups of,1
while kling,1
kling went,1
to call,1
his fiancée,1
"fiancée ,",1
carella sipped,1
sipped at,1
the report,1
report .,1
through once,1
a second,1
second time,1
is what,1
it said,1
said картинка,1
jpg картинка,1
jpg when,1
when kling,1
kling came,1
"table ,",1
smile on,1
s up,1
up ?,1
nothing much,1
left for,1
for new,1
new jersey,1
jersey this,1
. won,1
back until,1
monday .,1
gives you,1
you an,1
an empty,1
empty apartment,1
apartment for,1
t thinking,1
of anything,1
anything like,1
course not,1
be nice,1
"nice ,",1
kling admitted,1
admitted .,1
when are,1
marry that,1
that girl,1
girl ?,1
wants to,1
get her,1
her master,1
s degree,1
degree before,1
married .,1
s insecure,1
insecure .,1
s psychotic,1
psychotic .,1
she want,1
want after,1
s ?,1
a doctorate,1
doctorate ?,1
ask her,1
marry me,1
me every,1
see her,1
wants the,1
i tell,1
tell her,1
to hell,1
hell ?,1
i suppose,1
suppose not,1
kling paused,1
girl wants,1
wants an,1
an education,1
"education ,",1
not my,1
my right,1
say no,1
guess not,1
have said,1
said no,1
no to,1
to teddy,1
teddy ?,1
there you,1
hell else,1
else can,1
i either,1
either wait,1
wait for,1
for her,1
or i,1
i decide,1
decide not,1
and since,1
since i,1
i want,1
no choice,1
choice .,1
i wait,1
wait .,1
paused thoughtfully,1
thoughtfully .,1
hope she,1
she isn,1
t one,1
those perennial,1
perennial schoolgirl,1
schoolgirl types,1
types .,1
nothing i,1
can do,1
do about,1
ll just,1
just have,1
to wait,1
"wait ,",1
that sounds,1
sounds like,1
like sound,1
sound deduction,1
deduction .,1
only thing,1
thing is,1
be absolutely,1
absolutely truthful,1
truthful with,1
afraid she,1
get pregnant,1
pregnant or,1
we llhave,1
llhave to,1
that ll,1
different than,1
than if,1
just got,1
married because,1
because we,1
we felt,1
felt like,1
even though,1
though we,1
we love,1
love each,1
other and,1
it d,1
d be,1
different .,1
what to,1
just be,1
"careful ,",1
know something,1
could keep,1
my hands,1
off her,1
wish we,1
my landlady,1
landlady looks,1
looks at,1
me cockeyed,1
cockeyed every,1
bring claire,1
claire upstairs,1
upstairs .,1
rush her,1
her home,1
home because,1
because her,1
her father,1
father is,1
is the,1
the strictest,1
strictest guy,1
who ever,1
ever walked,1
walked the,1
earth .,1
m surprised,1
surprised he,1
s leaving,1
leaving her,1
alone this,1
this weekend,1
mean is,1
", damnit",1
hell does,1
she need,1
need that,1
that master,1
s for,1
could leave,1
leave her,1
alone until,1
until we,1
were married,1
just can,1
do is,1
is be,1
be with,1
my mouth,1
mouth goes,1
goes dry,1
dry .,1
way with,1
", never",1
never mind,1
mean to,1
get personal,1
personal .,1
he nodded,1
seemed lost,1
lost in,1
in thought,1
got tomorrow,1
tomorrow off,1
not sunday,1
think somebody,1
somebody would,1
would want,1
to switch,1
switch with,1
? like,1
like for,1
a tuesday,1
tuesday or,1
i hate,1
hate to,1
to break,1
you plan,1
plan to,1
to spend,1
spend the,1
", surprised",1
. startingtonight,1
startingtonight ?,1
", astonished",1
astonished .,1
d give,1
you my,1
"sunday ,",1
", leaning",1
forward .,1
a wreck,1
wreck on,1
carella paused,1
asked again,1
it isn,1
t often,1
often the,1
man goes,1
goes away,1
. flaming,1
flaming youth,1
"youth ,",1
where have,1
gone ?,1
can have,1
have my,1
sunday if,1
the skipper,1
skipper says,1
says okay,1
did teddy,1
teddy have,1
have something,1
something planned,1
planned ?,1
asked himself,1
now don,1
t change,1
your mind,1
said anxiously,1
anxiously .,1
he tapped,1
tapped the,1
persons report,1
report with,1
his forefinger,1
forefinger .,1
think ?,1
he looks,1
looks good,1
s big,1
. sixfour,1
sixfour and,1
and weighs,1
weighs two,1
two ten,1
ten .,1
no midget,1
"midget ,",1
hand belonged,1
carella finished,1
finished his,1
", lover",1
lover man,1
go see,1
see mrs,1
they rose,1
"rose ,",1
great lover,1
lover or,1
just .,1
kling grinned,1
. ilike,1
ilike it,1
. margaret,1
margaret androvich,1
androvich was,1
a nineteen,1
nineteen year,1
year old,1
old blonde,1
blonde who,1
"who ,",1
the hands,1
hands of,1
our more,1
more skillful,1
skillful novelists,1
"novelists ,",1
been described,1
described as,1
as willowy,1
willowy .,1
skinny .,1
the diminutive,1
diminutive meg,1
meg did,1
exactly apply,1
apply to,1
her because,1
because she,1
was five,1
tall with,1
the cuddly,1
cuddly softness,1
softness of,1
a steel,1
steel cable,1
cable .,1
the current,1
current fashion,1
fashion of,1
of naming,1
naming particularly,1
particularly svelte,1
svelte women,1
women with,1
with particularly,1
particularly ugly,1
ugly names,1
"names ,",1
", maggie",1
maggie would,1
been more,1
more appropriate,1
appropriate than,1
the meg,1
meg thatkarl,1
thatkarl androvich,1
androvich wore,1
wore tattooed,1
tattooed in,1
heart on,1
left arm,1
arm .,1
but meg,1
meg she,1
all five,1
she greeted,1
greeted the,1
detectives at,1
door with,1
calm and,1
and assurance,1
"assurance ,",1
", ushered",1
ushered them,1
them into,1
her living,1
asked them,1
to sit,1
sit .,1
they sat,1
indeed skinny,1
skinny with,1
that angular,1
angular sort,1
of femininity,1
femininity that,1
is usually,1
usually attributed,1
attributed to,1
to fashion,1
fashion models,1
models .,1
", attired",1
attired for,1
the pages,1
pages ofvogue,1
ofvogue magazine,1
magazine .,1
a faded,1
faded pink,1
pink quilted,1
quilted robe,1
robe and,1
and furry,1
furry pink,1
pink slippers,1
"slippers ,",1
which somehow,1
somehow seemed,1
seemed out,1
of place,1
place on,1
girl so,1
so tall,1
tall .,1
as angular,1
angular as,1
as her,1
with high,1
high cheekbones,1
cheekbones and,1
a mouth,1
mouth that,1
that looked,1
looked pouting,1
pouting even,1
even without,1
without the,1
the benefit,1
benefit of,1
of lipstick,1
lipstick .,1
her eyes,1
were blue,1
blue and,1
and large,1
"large ,",1
", dominating",1
dominating the,1
the narrow,1
narrow face,1
she spoke,1
spoke with,1
a mild,1
"mild ,",1
", barely",1
barely discernible,1
discernible southern,1
southern accent,1
accent .,1
she carried,1
carried about,1
her the,1
the air,1
air of,1
knows she,1
she is,1
be struck,1
struck in,1
face with,1
a closed,1
closed fist,1
fist but,1
but who,1
who bears,1
bears the,1
the eventuality,1
eventuality with,1
calm expectation,1
expectation .,1
this about,1
about karl,1
asked gently,1
gently .,1
carella answered,1
you heard,1
anything ?,1
he all,1
nothing definite,1
"definite ,",1
but something,1
just wanted,1
more about,1
nodded vaguely,1
vaguely .,1
then you,1
you haven,1
not really,1
. again,1
again she,1
tell us,1
us what,1
happened on,1
left here,1
just left,1
nothing different,1
different between,1
between this,1
time and,1
other times,1
times he,1
left to,1
catch his,1
his ship,1
just the,1
same .,1
only this,1
time he,1
t catch,1
heard from,1
from him,1
shrugged again,1
s been,1
been almost,1
almost a,1
a month,1
month now,1
? to,1
to karl,1
? six,1
. had,1
had you,1
married before,1
karl your,1
your second,1
second husband,1
husband ?,1
my first,1
first husband,1
husband .,1
only husband,1
husband i,1
ever had,1
had .,1
where did,1
you meet,1
meet him,1
? atlanta,1
. six,1
? seven,1
seven months,1
married ?,1
you came,1
city ?,1
where is,1
is your,1
husband from,1
from originally,1
originally ?,1
? here,1
i like,1
"t ,",1
he tried,1
tried a,1
smile and,1
then pulled,1
pulled it,1
it back,1
back quickly,1
quickly when,1
saw her,1
i tried,1
tell karl,1
karl that,1
go back,1
guess it,1
s different,1
different if,1
and with,1
with him,1
him gone,1
gone so,1
so often,1
"often ,",1
m alone,1
alone a,1
"lot ,",1
streets confuse,1
confuse me,1
", atlanta",1
atlanta isn,1
t exactly,1
exactly a,1
a onehorse,1
onehorse town,1
"town ,",1
s small,1
small compared,1
compared to,1
to here,1
can never,1
never figure,1
figure out,1
out how,1
how toget,1
toget any,1
any place,1
place here,1
m always,1
always getting,1
getting lost,1
i wander,1
wander three,1
blocks from,1
"apartment ,",1
have some,1
not going,1
rush right,1
right off,1
all are,1
first two,1
two people,1
people i,1
ve had,1
had here,1
think we,1
can stay,1
stay for,1
for some,1
it won,1
rose from,1
sitting and,1
and walked,1
television set,1
set .,1
a framed,1
framed photograph,1
man rested,1
rested atop,1
the receiver,1
receiver .,1
photo when,1
when meg,1
meg came,1
s karl,1
"karl ,",1
nice picture,1
picture .,1
i sent,1
sent to,1
they asked,1
asked me,1
a picture,1
. coffee,1
coffee won,1
m warming,1
warming some,1
some rolls,1
"rolls ,",1
you men,1
men must,1
be half,1
half froze,1
"froze ,",1
", wandering",1
wandering about,1
about in,1
in that,1
that cold,1
cold rain,1
she smiled,1
smiled fleetingly,1
fleetingly .,1
. working,1
working man,1
man needs,1
needs sustenance,1
"sustenance ,",1
the smile,1
smile vanished,1
vanished .,1
", about",1
left yes,1
was valentine,1
i woke,1
flowers came,1
came later,1
while we,1
breakfast .,1
", from",1
karl .,1
but .,1
. didn,1
leave the,1
house at,1
six thirty,1
thirty ?,1
flowers arrived,1
arrived before,1
left ?,1
pretty early,1
"early ,",1
guess he,1
he made,1
made some,1
some sort,1
of arrangement,1
arrangement with,1
"florist ,",1
have them,1
delivered so,1
so early,1
early .,1
were roses,1
. two,1
. anything,1
anything out,1
the ordinary,1
ordinary happen,1
happen during,1
during breakfast,1
very cheerful,1
t always,1
always in,1
a cheerful,1
that also,1
also right,1
told someone,1
someone earlier,1
earlier that,1
very hot,1
hot tempered,1
tempered .,1
told that,1
that to,1
to detective,1
fredericks .,1
know him,1
not personally,1
personally .,1
nice man,1
told detective,1
fredericks that,1
husband stammers,1
"stammers ,",1
he has,1
slight tic,1
tic in,1
right eye,1
s correct,1
he a,1
a nervous,1
nervous person,1
pretty tense,1
"tense ,",1
tense on,1
tense or,1
or nervous,1
nervous then,1
then ?,1
very calm,1
calm .,1
flowers when,1
when they,1
they arrived,1
arrived ?,1
there while,1
you ate,1
ate breakfast,1
he eat,1
eat a,1
good meal,1
meal ?,1
his appetite,1
appetite was,1
was fine,1
fine .,1
very hungry,1
hungry .,1
and nothing,1
nothing seemed,1
seemed unusual,1
unusual or,1
or strange,1
strange ?,1
she turned,1
head toward,1
toward the,1
think the,1
coffee s,1
s perking,1
"perking ,",1
carella sat,1
sat staring,1
rain slithered,1
slithered down,1
the windowpane,1
windowpane .,1
room carrying,1
carrying a,1
a tray,1
tray with,1
a coffeepot,1
"coffeepot ,",1
", three",1
cups and,1
and saucers,1
"saucers ,",1
a dish,1
dish of,1
of hot,1
hot rolls,1
she put,1
put these,1
these down,1
", studied",1
the tray,1
"tray ,",1
then said,1
", butter",1
i forgot,1
forgot butter,1
the doorway,1
doorway to,1
paused and,1
all like,1
some jam,1
jam or,1
is fine,1
you pour,1
pour ?,1
she called,1
"called ,",1
bring out,1
cream ?,1
sugar ?,1
they heard,1
heard her,1
her rummaging,1
rummaging in,1
carella poured,1
poured coffee,1
coffee into,1
cups .,1
came into,1
room again,1
and put,1
put down,1
"butter ,",1
"cream ,",1
sugar .,1
take anything,1
anything in,1
in yours,1
"yours ,",1
no thank,1
have it,1
it black,1
little cream,1
cream and,1
and one,1
one sugar,1
"sugar ,",1
. help,1
help yourself,1
yourself to,1
rolls before,1
before they,1
they get,1
get cold,1
detectives helped,1
helped themselves,1
themselves .,1
she sat,1
sat opposite,1
opposite them,1
watching .,1
take your,1
your coffee,1
she picked,1
up her,1
her cup,1
"cup ,",1
put three,1
three spoonfuls,1
spoonfuls of,1
of sugar,1
sugar into,1
and sat,1
sat stirring,1
stirring it,1
it idly,1
idly .,1
find him,1
we hope,1
hope so,1
think anything,1
anything s,1
s happened,1
happened to,1
s hard,1
hard to,1
was such,1
i say,1
say was,1
was ?,1
did .,1
of him,1
as gone,1
for good,1
why should,1
should you,1
think that,1
sounds as,1
much in,1
